#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 680.000000 and 720.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:47:02.521 CEST
#QUERYTIME 310 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8507998377,85,7998377,-1,566.975,113.8402,706.6952,473.56,50.36,-41.46,49266,4.27199996E14,4.43699985E14,1.2423,1393.0,1275.0,4.503,0.0211,0.2799,0.021,0.6869,0.6358,0.4856,0.7998,0.5803,0.1538,580,116,723,581869849
8507998964,85,7998964,-1,562.7354,143.3215,718.0041,36.63,-489.54,-5.38,6004,5.2069998E13,5.759E13,0.6297,710.7,635.4,5.097,0.0923,0.3847,0.0285,0.34,0.667,0.6631,0.8842,0.056,0.4638,576,146,735,578888309
8507999203,85,7999203,-1,574.6862,136.5633,718.9716,-457.22,-98.73,184.64,11985,1.03899998E14,1.05399999E14,0.7705,877.5,844.1,6.548,0.0102,0.2048,0.0067,0.4026,0.7221,0.5726,-0.3924,0.9045,0.167,588,139,736,578871385
8507999227,85,7999227,-1,503.6113,171.103,712.072,737.28,-110.99,-49.56,43006,3.72999992E14,4.27299988E14,1.2238,1313.0,1150.0,2.653,0.1731,0.4546,0.0662,0.7558,0.3697,0.2019,0.9566,-0.044,-0.288,515,175,729,580769089
8507999287,85,7999287,-1,566.5051,12.4735,714.5607,316.42,331.98,-417.92,15529,1.34699997E14,1.44800007E14,0.8544,980.7,944.3,7.877,0.0225,0.2266,0.014,0.4355,0.811,0.6905,0.3893,0.5828,-0.7133,580,12,731,581505177
8508000451,85,8000451,-1,534.487,143.1557,710.8658,428.07,490.39,-257.12,7655,6.6379999E13,6.8739999E13,0.668,758.7,732.3,6.95,0.0473,0.216,0.0184,0.3532,0.7652,0.6171,0.9108,-0.2619,0.319,547,146,727,580830554
8508000995,85,8000995,8507999227,503.7407,171.6078,712.0623,1081.35,1095.52,-387.29,96,8.3250001E11,6.3820001E13,0.3422,238.9,227.1,76.63,0.0514,0.1029,7.0E-4,0.0673,0.924,0.6315,0.5396,0.7758,0.327,515,175,729,580769089
8508001143,85,8001143,-1,587.4348,85.3199,712.0045,-548.02,488.41,-713.18,29181,2.53100007E14,3.21500012E14,1.1138,1300.0,1063.0,5.427,0.0214,0.6519,0.0203,0.595,0.6349,0.5666,0.3682,-0.3206,0.8727,601,87,729,581841227
8508002787,85,8002787,8507999227,502.6695,170.7122,711.9941,1317.03,-206.93,-656.68,87,7.5449998E11,6.7810001E13,0.502,168.9,198.1,102.3,0.1695,-0.1891,0.0012,0.181,0.7834,0.6207,0.5202,0.3503,-0.7789,514,174,729,580769093
8507977820,85,7977820,-1,487.0369,20.5393,686.6416,188.95,68.41,416.04,6769,5.8700002E13,6.082E13,0.6413,698.5,629.3,2.555,0.1122,0.309,0.0516,0.3774,0.5845,0.433,0.243,0.6787,0.6931,498,21,703,1025448850
8507978822,85,7978822,8507979341,470.5501,4.888,685.1202,-358.72,-400.27,44.88,1742,1.51100001E13,6.4780002E13,0.6449,428.9,390.1,10.88,0.0774,0.5054,0.0122,0.329,0.7582,0.7352,0.9865,0.1287,-0.1014,481,5,701,1025463203
8507979341,85,7979341,-1,469.9739,5.0493,684.8699,443.26,-244.44,364.09,7911,6.8600002E13,7.169E13,0.6773,782.6,731.4,6.545,0.0472,0.2842,0.0365,0.365,0.6098,0.5263,0.8808,-0.0485,0.4709,481,5,701,1025463203
8507979509,85,7979509,-1,449.3716,157.7443,680.174,878.91,430.85,28.85,7098,6.1560001E13,6.2310001E13,0.6464,755.7,712.0,6.695,0.0473,0.2638,0.0372,0.3343,0.7225,0.6811,0.7379,0.6692,-0.0874,460,161,696,1030641137
8507980815,85,7980815,-1,458.4674,162.9028,686.1507,637.39,-168.05,-15.97,50125,4.34700015E14,4.52100002E14,1.2498,1432.0,1324.0,5.686,0.0293,0.2901,0.0197,0.6817,0.6418,0.5102,0.6814,-0.7176,0.144,469,166,702,1030630227
8507982584,85,7982584,-1,434.2624,179.0285,681.0247,364.57,-390.76,-413.11,8443,7.3219998E13,8.8729998E13,0.7274,875.8,733.4,6.764,0.091,0.5674,0.1058,0.3673,0.8593,0.7787,0.3129,0.9496,-0.0181,444,183,697,1030855944
8507985364,85,7985364,-1,455.9263,163.6392,684.6766,1383.11,-200.71,129.92,15198,1.31799997E14,1.38400003E14,0.8392,892.3,848.2,3.92,0.0218,0.1916,0.0531,0.4694,0.6219,0.5884,0.9306,0.2368,0.279,466,167,701,1030630052
8507985896,85,7985896,-1,446.3387,179.3186,690.6306,577.6,-34.79,-204.31,16173,1.40199997E14,1.49400001E14,0.861,943.6,857.7,3.639,0.0719,0.3533,0.058,0.4945,0.7526,0.5793,0.7721,0.2898,-0.5656,457,183,707,1030331201
8507986114,85,7986114,8507980815,458.9296,162.5331,686.1018,-834.51,28.95,71.39,53,4.59600003E11,6.3330002E13,0.4489,144.9,137.9,63.43,0.0709,-0.4099,5.0E-4,0.1033,0.7565,0.661,0.9649,-0.2479,-0.0862,469,166,702,1030630227
8507986483,85,7986483,-1,478.0631,188.5345,693.7591,243.87,-252.13,158.11,5575,4.8349999E13,5.2499998E13,0.6106,704.1,604.0,4.035,0.0192,0.4611,0.0652,0.3536,0.5223,0.433,0.8704,0.025,-0.4918,489,193,710,1030212428
8507987268,85,7987268,-1,461.764,158.9011,691.9156,455.13,822.01,-602.43,11785,1.02199997E14,1.05399999E14,0.7704,844.2,815.1,5.562,0.0425,0.168,0.0462,0.4075,0.8173,0.6136,-0.1224,0.9911,0.0523,472,162,708,1030345470
8507987850,85,7987850,-1,453.9323,186.3224,694.9445,564.29,-690.9,31.5,5815,5.043E13,5.7840002E13,0.6308,729.5,626.2,5.184,0.1071,0.4543,0.0354,0.3359,0.6762,0.5084,0.2151,0.9142,0.3436,464,190,711,1030332935
8507989312,85,7989312,-1,463.0693,143.9104,692.2935,301.35,436.85,197.27,10993,9.5330004E13,9.9860003E13,0.7565,902.2,826.8,7.053,0.0373,0.326,0.0284,0.3909,0.6659,0.5395,0.5774,0.726,-0.3736,474,147,708,1030367973
8507989360,85,7989360,8507980815,458.2708,163.2743,686.077,-1306.08,349.23,-1051.28,240,2.081E12,8.892E13,0.4021,311.5,305.7,60.99,0.0475,0.1989,8.0E-4,0.0877,0.9246,0.7786,-0.0989,0.9888,-0.1121,469,167,702,1030630224
8507991712,85,7991712,-1,461.3318,160.9175,689.2755,318.67,54.38,-325.6,12043,1.04400001E14,1.11400001E14,0.779,865.8,797.2,4.562,0.0616,0.2977,0.0738,0.4349,0.7545,0.6092,0.8543,-0.1772,0.4886,472,164,705,1030345559
8508185687,85,8185687,-1,939.7361,13.3701,688.7172,-593.15,-233.5,100.88,10063,8.7270003E13,1.03200003E14,0.7649,993.8,790.3,7.232,0.0274,0.7949,0.0304,0.415,0.6497,0.4866,0.4908,0.7264,0.4811,962,13,705,559509452
8508186342,85,8186342,-1,981.2195,89.5672,701.0436,-373.32,-241.0,777.58,9910,8.5939997E13,9.1170001E13,0.7341,846.4,763.0,5.433,0.0227,0.3364,0.0325,0.397,0.6138,0.4961,-0.7056,0.7083,0.0197,1004,91,717,559732632
8508186541,85,8186541,-1,940.6918,69.0608,689.269,162.66,315.08,308.73,11840,1.027E14,1.06799999E14,0.769,870.1,827.7,6.004,0.0193,0.2233,0.0471,0.4088,0.7145,0.5865,0.9027,-0.3208,-0.2867,963,70,705,559770964
8508187964,85,8187964,-1,957.1381,158.2276,694.5611,-159.07,26.44,504.9,11912,1.03300003E14,1.06599998E14,0.7731,884.5,819.3,5.618,0.0375,0.3021,0.0197,0.4207,0.5161,0.5204,0.7119,-0.2466,0.6575,980,162,711,560116117
8508189193,85,8189193,-1,959.566,105.093,703.317,-65.48,-264.41,680.0,13218,1.14600004E14,1.22800002E14,0.81,879.4,823.8,4.771,0.0305,0.2698,0.0237,0.4415,0.6906,0.6067,0.5535,0.5661,-0.6108,982,107,720,559859569
8508189310,85,8189310,-1,938.4157,16.3863,694.3377,-87.81,88.84,48.39,13151,1.14E14,1.20799999E14,0.8027,921.3,864.6,6.473,0.095,0.2882,0.0645,0.4176,0.8202,0.5914,-0.1526,0.6933,0.7043,960,16,711,559510015
8508190122,85,8190122,8508193524,967.7161,85.0513,707.9083,-1114.25,-1200.33,1243.9,68,5.8970001E11,5.7040001E13,0.4926,167.4,191.6,127.1,0.0497,-0.3299,7.0E-4,0.1454,0.7877,0.7267,0.8286,0.5367,-0.1591,990,87,724,559756993
8508191607,85,8191607,-1,904.785,109.4177,703.8123,-107.65,-154.18,331.93,30197,2.61899992E14,2.73299993E14,1.0552,1200.0,1079.0,4.386,0.0233,0.3019,0.0246,0.5778,0.5446,0.5151,0.2288,0.6968,-0.6798,926,112,720,558948348
8508191608,85,8191608,-1,958.2184,103.1122,704.7407,206.63,299.77,311.17,11079,9.6080004E13,1.01900003E14,0.7619,819.5,758.3,3.831,0.0791,0.2692,0.0444,0.4317,0.8987,0.5642,0.6089,-0.6675,0.4285,981,105,721,559859539
8508191683,85,8191683,-1,946.8563,168.9678,706.7472,-331.37,69.74,347.72,6025,5.2250001E13,5.4730001E13,0.6193,714.9,673.4,6.877,0.0309,0.2571,0.0352,0.3181,0.9299,0.7598,0.4807,0.2452,0.8419,969,173,723,560126443
8508193524,85,8193524,-1,966.9001,84.9305,708.0198,503.84,419.64,490.22,86729,7.5209998E14,7.9339998E14,1.5085,1743.0,1597.0,5.945,0.0345,0.3246,0.0185,0.7889,0.9558,0.6003,0.593,-0.7664,0.2469,990,86,725,559756997
8508193525,85,8193525,-1,977.9685,83.5707,705.7637,-657.47,290.3,403.46,23669,2.05300007E14,2.21399994E14,0.981,1057.0,989.9,4.339,0.0189,0.2194,0.0372,0.543,0.6627,0.5681,0.3338,0.7837,0.5239,1001,85,722,559728506
8508194011,85,8194011,8508199767,875.1058,91.141,712.7491,153.86,138.59,158.79,4229,3.6669999E13,1.94600002E14,0.9046,512.8,439.8,4.679,0.1501,0.5865,0.0092,0.5535,0.8432,0.6488,-0.2935,-0.0555,0.9543,896,93,729,558919156
8508194035,85,8194035,8508191607,904.8174,109.7019,703.4866,-288.66,-168.8,900.94,355,3.07900003E12,6.7970001E13,0.4259,299.9,176.5,2.353,0.193,1.381,0.0025,0.2816,0.7306,0.667,0.1068,0.6655,-0.7387,926,112,720,558948348
8508194098,85,8194098,-1,975.8542,156.8795,701.8741,-350.32,227.33,327.41,7050,6.114E13,6.249E13,0.6473,708.2,666.8,4.434,0.0676,0.218,0.0591,0.3559,0.6157,0.482,0.9635,-0.1782,-0.1998,999,160,718,560072629
8508194288,85,8194288,-1,896.5703,109.1293,703.6852,131.91,162.34,345.88,5884,5.103E13,5.156E13,0.6069,674.8,648.7,5.549,0.0104,0.1949,0.0069,0.3258,0.7804,0.7009,-0.1443,0.0736,0.9868,918,111,720,558942129
8508922828,85,8922828,-1,226.7263,493.7275,692.0952,-661.29,364.88,585.26,5973,5.1799998E13,5.5609999E13,0.6223,747.5,709.9,9.291,0.0256,0.2861,0.0334,0.3135,0.8053,0.7453,-0.6009,0.729,0.3277,232,505,708,973036737
8508922971,85,8922971,-1,331.5713,496.3651,686.6671,-242.54,-312.22,-27.92,29807,2.58500005E14,2.77700002E14,1.061,1139.0,1043.0,3.388,0.1629,0.3242,0.0394,0.6355,0.4918,0.2177,0.7827,0.0505,-0.6203,339,508,703,974811190
8508922992,85,8922992,8508928676,221.0489,418.1678,700.8137,236.48,-970.47,517.89,117,1.01500001E12,5.1739999E13,0.4956,200.1,198.2,66.53,0.0176,-0.09866,4.0E-4,0.1025,0.8262,0.7498,-0.138,0.3197,0.9374,226,428,717,972096925
8508924986,85,8924986,-1,232.1611,421.337,693.8807,-208.92,-316.92,385.97,6981,6.0540001E13,6.4279999E13,0.6533,769.4,735.4,8.513,0.0162,0.2829,0.0854,0.3349,0.8807,0.7467,0.1475,0.3201,0.9358,237,431,710,972098674
8508925596,85,8925596,-1,293.2332,437.2808,697.7006,-306.94,-849.52,631.41,4960,4.301E13,6.3710001E13,0.6514,759.6,555.3,4.284,0.0948,0.92,0.0391,0.363,0.384,0.3434,0.1235,0.8223,-0.5555,300,447,714,974025249
8508925689,85,8925689,-1,248.1638,419.4652,690.5723,-261.42,-256.21,348.5,7067,6.1290001E13,6.2800001E13,0.6482,722.1,697.6,6.062,0.0099,0.2037,0.0293,0.3449,0.9407,0.734,0.1176,-0.4613,0.8794,254,429,707,972101008
8508925823,85,8925823,-1,326.7996,429.2487,685.6649,-278.84,12.7,-17.59,21323,1.84900003E14,1.87099999E14,0.9287,1069.0,1000.0,5.613,0.0478,0.2474,0.037,0.4961,0.7998,0.5817,0.7037,0.5583,-0.4395,334,439,702,974547279
8508926129,85,8926129,-1,359.3349,469.742,694.633,182.1,-224.08,372.88,5318,4.6120001E13,6.518E13,0.6563,768.7,621.5,7.306,0.0569,0.7176,0.0773,0.3299,0.8711,0.6567,0.7213,0.6922,-0.0256,367,481,711,973426613
8508926255,85,8926255,-1,207.0318,496.9484,699.9539,-25.39,-71.7,428.9,9289,8.0559997E13,8.1660003E13,0.7076,820.2,805.6,8.031,0.0364,0.1973,0.0118,0.3781,0.7298,0.6135,-0.4748,0.3413,0.8113,212,508,716,972857446
8508927948,85,8927948,-1,219.7273,418.4641,700.3235,1161.4,-17.33,331.58,5483,4.7549998E13,5.2670002E13,0.6113,667.9,662.3,7.815,0.0233,0.1463,0.0295,0.3129,0.8359,0.7584,0.5819,0.4883,-0.6503,225,428,717,972096930
8508928195,85,8928195,-1,212.8028,433.3693,695.0289,341.64,-88.68,123.5,6583,5.7090001E13,5.851E13,0.6331,745.4,711.5,7.724,0.02,0.2481,0.0343,0.3238,0.7949,0.6386,0.6597,0.2534,-0.7075,217,443,711,972128631
8508928676,85,8928676,-1,221.0972,418.5747,700.3809,30.17,138.66,425.41,15777,1.36800002E14,1.46499992E14,0.8556,963.2,861.2,4.158,0.0381,0.3515,0.0395,0.4833,0.6599,0.5333,0.2973,-0.6367,0.7115,226,428,717,972096925
8508930973,85,8930973,-1,319.1208,467.7009,694.9755,-232.99,-99.18,165.91,29042,2.519E14,2.73E14,1.0528,1136.0,1038.0,3.594,0.1627,0.3273,0.0685,0.6171,0.3471,0.2841,-0.7682,0.6234,0.1458,326,478,711,973476555
8508931020,85,8931020,-1,230.6886,418.2212,701.5357,-351.05,19.62,194.79,27580,2.39199999E14,2.52199993E14,1.0258,1124.0,1037.0,4.067,0.0078,0.2602,0.0379,0.5682,0.6818,0.5388,0.907,0.1031,0.4083,236,428,718,972098172
8508931176,85,8931176,-1,336.834,434.4865,697.4237,-466.03,212.23,-62.38,9538,8.2719996E13,8.4769996E13,0.7164,835.8,746.9,4.911,0.045,0.3541,0.0239,0.3955,0.6951,0.5507,0.1393,0.918,-0.3712,344,444,714,973703038
8508931438,85,8931438,-1,322.5095,427.4385,694.0273,-408.94,266.49,58.26,5914,5.129E13,5.8970002E13,0.6348,692.0,631.5,5.294,0.0299,0.3147,0.0381,0.3473,0.95,0.6818,0.2145,0.7104,-0.6704,330,437,710,973707043
8508932247,85,8932247,-1,288.8197,415.6187,712.761,-8.05,-468.43,279.83,11587,1.00500003E14,1.30399997E14,0.8128,876.6,731.4,2.558,0.0939,0.6005,0.0709,0.501,0.7724,0.5487,-0.725,0.1006,0.6814,295,425,729,974009549
8508934192,85,8934192,-1,364.8344,472.4883,698.4202,-891.04,-335.0,-331.58,5569,4.8299998E13,7.6720003E13,0.6932,838.1,568.9,4.188,0.2137,1.364,0.1662,0.3996,0.7863,0.5187,-0.2628,0.9645,0.0255,373,483,715,973428455
8508934384,85,8934384,-1,206.6392,418.2836,707.1012,310.92,-87.48,-113.4,7735,6.7079999E13,6.9410002E13,0.6701,768.8,708.1,5.565,0.0544,0.2844,0.0238,0.3604,0.8806,0.5495,-0.4785,0.331,0.8133,211,428,724,972146585
8508934589,85,8934589,-1,345.1808,483.1213,705.6237,32.31,-153.11,-88.0,5739,4.9770001E13,5.0840002E13,0.6041,715.9,690.4,8.336,0.0075,0.2552,0.0223,0.3031,0.7271,0.6004,0.9145,0.3908,0.1051,353,494,722,973421171
8508935075,85,8935075,-1,277.3659,428.6319,717.0956,525.41,-584.88,630.87,5741,4.979E13,5.2339998E13,0.6102,655.6,619.4,4.409,0.0314,0.209,0.0235,0.3355,0.7689,0.5542,-0.33,0.9438,-0.0202,284,438,734,974044482
8508935271,85,8935271,-1,238.2771,485.8372,719.824,-472.99,351.75,412.42,11641,1.00999998E14,1.09900001E14,0.7781,857.4,820.2,6.198,0.0314,0.2422,0.03,0.4077,0.7519,0.6766,-0.514,0.8378,0.184,243,497,737,973048235
8508935308,85,8935308,-1,229.0155,415.8367,704.854,238.28,599.26,-311.98,9865,8.5550002E13,9.4070001E13,0.7418,846.1,734.7,4.323,0.0812,0.4821,0.0952,0.4145,0.8359,0.7237,0.4796,0.7185,-0.5038,234,425,721,972109882
8508937547,85,8937547,-1,301.4977,425.9333,712.4321,-534.25,-290.53,173.05,12795,1.10999999E14,1.13100003E14,0.7829,883.2,838.3,5.377,0.0192,0.211,0.0156,0.4262,0.6531,0.5088,0.7083,0.4673,-0.529,308,436,729,974003873
8508937619,85,8937619,-1,299.9958,402.0638,711.6663,-157.91,223.95,195.58,8733,7.5729996E13,7.6620002E13,0.6927,798.2,759.1,6.506,0.0271,0.2363,0.0406,0.3648,0.8599,0.6598,0.1494,0.2843,0.947,307,411,728,974116118
8508937638,85,8937638,-1,292.9874,415.4538,711.7256,-574.27,120.64,-57.93,8194,7.1059999E13,7.3480003E13,0.683,782.7,723.2,5.631,0.0361,0.2952,0.0257,0.3675,0.6401,0.5377,0.6173,0.1216,0.7772,300,425,728,974010177
8508937966,85,8937966,-1,361.7477,484.3987,709.9875,358.4,21.86,-99.95,8473,7.3480003E13,7.632E13,0.6917,744.5,722.3,5.204,0.0204,0.1678,0.0112,0.3754,0.8959,0.6543,0.7284,0.5355,0.4273,370,496,727,973412679
8508938702,85,8938702,-1,346.5859,464.7795,706.619,-459.84,42.76,-428.41,7234,6.2729998E13,6.5189999E13,0.6564,706.0,646.3,2.891,0.0621,0.3052,0.0311,0.3889,0.3891,0.2682,0.158,0.9164,-0.3678,354,475,723,973521816
8508940611,85,8940611,-1,372.5321,488.1908,712.0365,-367.07,87.92,-548.78,9357,8.1140002E13,8.9410004E13,0.7294,804.8,729.6,4.732,0.0096,0.3004,0.0233,0.3971,0.7228,0.6369,0.3136,-0.5212,0.7937,381,499,729,973413499
8509123006,85,9123006,-1,639.2208,560.1577,680.6545,187.32,-91.4,658.6,20974,1.81900002E14,1.87200008E14,0.9287,1043.0,979.7,5.166,0.0213,0.2595,0.0174,0.5035,0.7686,0.5146,0.2793,0.5985,-0.7508,654,573,696,743074491
8509126261,85,9126261,-1,625.4629,555.7041,686.6146,461.05,109.99,461.51,7713,6.6890001E13,6.986E13,0.6715,731.9,691.9,4.812,0.031,0.2374,0.0456,0.3725,0.7051,0.5469,-0.1002,0.5255,0.8448,640,569,703,743075326
8508511089,85,8511089,-1,426.0299,327.8515,712.9478,-8.1,-312.2,539.03,11208,9.72E13,1.01700002E14,0.7613,860.1,791.2,5.174,0.0367,0.2877,0.0132,0.4089,0.5931,0.508,-0.4916,0.8558,-0.1613,436,335,730,982090901
8508511250,85,8511250,8508517897,547.263,276.6232,713.9698,259.18,98.18,830.32,6971,6.045E13,1.168E14,0.5729,805.7,739.0,6.165,0.0334,0.3509,0.0241,0.3041,0.8488,0.6665,0.3007,0.496,0.8146,560,283,731,603846710
8508511448,85,8511448,8508507672,410.0054,285.6884,698.7997,161.24,-247.93,235.12,2488,2.15800003E13,7.223E13,0.4335,625.1,524.1,7.385,0.1098,0.6566,0.0117,0.2216,0.8892,0.7224,0.1487,0.7911,0.5933,419,292,715,981872358
8508511547,85,8511547,8508514271,426.9875,339.6874,711.8029,-398.65,-817.67,380.74,1864,1.616E13,5.3860001E13,0.336,586.6,514.5,7.326,0.0568,0.5257,0.0137,0.1681,0.9183,0.8444,0.6971,0.6803,0.2265,437,347,728,982120666
8508511565,85,8511565,-1,420.6888,343.7838,712.212,578.41,-862.57,317.59,15599,1.35300001E14,1.48700005E14,0.8605,914.9,826.7,2.726,0.0415,0.3069,0.0813,0.5054,0.432,0.2935,0.8814,0.3814,0.2787,430,352,729,982136313
8508511576,85,8511576,-1,435.6306,354.4791,709.0381,58.36,-845.32,187.95,6227,5.3999999E13,5.5480001E13,0.6221,705.6,684.1,6.932,0.0245,0.1982,0.031,0.3216,0.787,0.7243,0.8413,-0.2652,0.471,446,362,726,982125882
8508512252,85,8512252,-1,559.1279,288.7824,714.9677,-52.55,-486.84,174.22,8528,7.396E13,7.5420003E13,0.6891,746.7,733.2,5.565,0.041,0.1487,0.0485,0.3692,0.8187,0.6589,0.6544,-0.7494,0.1005,572,295,732,603803113
8508513218,85,8513218,-1,526.7889,269.2756,703.6179,682.64,-469.29,-106.27,6036,5.2339998E13,5.5850001E13,0.6232,671.5,610.7,3.283,0.0968,0.2731,0.097,0.3589,0.9308,0.6071,0.9644,-0.0506,0.2596,539,275,720,603740054
8508514021,85,8514021,8508515304,426.9898,322.0224,719.3744,199.96,415.55,-485.22,40,3.46900005E11,6.2960001E13,0.5028,136.6,149.3,136.4,0.0595,-0.5813,3.0E-4,0.1412,0.9688,0.7207,0.8572,-0.0955,-0.5061,437,329,736,982088646
8508514271,85,8514271,-1,427.3246,340.0528,711.5785,-128.31,-293.17,125.48,24705,2.14200001E14,2.31400003E14,0.9987,1181.0,1001.0,4.279,0.1391,0.4659,0.0135,0.5572,0.5288,0.4276,0.6092,0.6728,-0.4198,437,348,728,982120577
8508514736,85,8514736,-1,511.5718,301.0799,713.3864,345.16,-266.55,-502.65,63485,5.5060001E14,5.9439999E14,1.3675,1511.0,1361.0,4.016,0.0746,0.3849,0.0448,0.7732,0.5291,0.5018,0.1723,-0.1165,0.9781,523,308,730,603760865
8508515304,85,8515304,-1,426.5412,322.0201,719.6683,268.39,459.15,433.49,65417,5.6730002E14,6.5649998E14,1.4137,1505.0,1367.0,4.234,0.1248,0.3402,0.0591,0.8038,0.5656,0.3896,0.2265,0.9212,0.3164,436,329,736,982088647
8508516159,85,8516159,-1,536.5184,273.4141,709.3641,234.13,-561.27,-270.24,7442,6.454E13,6.6410001E13,0.6606,740.8,723.9,6.833,0.0131,0.2053,0.0853,0.3551,0.7521,0.5805,-0.2909,0.0219,0.9565,549,279,726,603832692
8508516235,85,8516235,-1,428.498,326.1337,719.4589,367.75,-612.17,216.09,6238,5.4099999E13,6.1980002E13,0.6455,861.5,736.0,10.77,0.0573,0.6326,0.1156,0.3141,0.8046,0.6797,0.9113,-0.4063,0.0662,438,333,736,982088203
8508516798,85,8516798,8508514736,511.6196,300.9548,714.2654,-574.44,-386.85,567.17,4382,3.8E13,6.5800002E13,0.385,781.4,699.4,5.37,0.0754,0.4277,0.0397,0.2073,0.7692,0.7376,0.2034,0.0949,0.9745,523,308,731,603760870
8508516848,85,8516848,-1,421.0038,340.5717,713.9761,787.45,-462.95,-456.18,5738,4.9759998E13,5.5559999E13,0.6224,667.6,613.7,4.448,0.0481,0.2792,0.0309,0.3495,0.732,0.5123,-0.6103,0.1108,0.7844,431,348,731,982108710
8508517168,85,8517168,8508515304,426.4459,322.5253,719.2314,780.43,-510.43,385.78,61,5.29000006E11,5.0619998E13,0.4572,155.8,196.0,141.4,0.0178,-0.4735,5.0E-4,0.108,0.9103,0.7115,0.7698,-0.5103,0.3835,436,330,736,982088648
8508517476,85,8517476,-1,546.9146,250.9781,714.4877,-44.84,-152.25,-94.37,7860,6.8159999E13,7.2389996E13,0.6796,748.6,679.3,4.003,0.0362,0.2774,0.0119,0.3775,0.7325,0.5412,0.3436,0.607,-0.7166,560,257,731,603841448
8508517544,85,8517544,-1,422.4694,314.2088,719.5028,160.98,371.35,-31.47,5944,5.1550001E13,5.409E13,0.6172,671.1,610.2,3.371,0.0151,0.2846,0.0688,0.3581,0.6592,0.5565,0.64,-0.351,0.6835,432,321,736,982089137
8508517897,85,8517897,-1,547.6138,276.9415,714.3566,-190.51,-605.98,-357.58,24313,2.10799998E14,2.364E14,1.0044,1102.0,991.4,4.335,0.0784,0.287,0.0577,0.554,0.4625,0.3627,0.3769,0.5354,0.7558,560,283,731,603846710
8508518343,85,8518343,-1,434.3555,343.6772,715.4247,199.59,-476.23,-247.69,7692,6.6709998E13,7.4770004E13,0.687,738.2,650.1,2.771,0.0558,0.4306,0.0419,0.414,0.3979,0.2745,0.9687,0.0837,-0.2337,444,351,732,982122457
8508519700,85,8519700,-1,421.2693,310.9409,719.3658,142.77,624.54,-94.99,9107,7.8980003E13,8.1629997E13,0.7075,769.3,732.3,4.804,0.026,0.2074,0.0678,0.3895,0.7815,0.5842,0.1394,0.9564,-0.2567,431,318,736,981925297
